epoch,train_loss,validation_loss,validation_macro_auroc,validation_macro_auprc,learning_rate,duration_seconds
1.0,1.2344340260854796,1.2017588795092131,0.6965255673852896,0.13081834610855675,9.619397662556435e-05,310.8928103369981
2.0,1.2694599413372132,1.2222954969759021,0.6781562338433277,0.12909469939580295,8.535533905932738e-05,314.84653260199775
3.0,1.1750049424780376,1.1516751400615335,0.7332963686897422,0.1651690292510793,6.91341716182545e-05,316.088520401001
4.0,1.1138264600092396,1.0943357442045039,0.7613445708718712,0.19694126226195233,5e-05,318.1496091670015
5.0,1.062871120065041,1.0710635751163056,0.7714856268159029,0.20692335944174986,3.086582838174551e-05,317.9337113389993
6.0,1.016167249567148,1.0777764505965615,0.7824830340623004,0.21741052075684913,1.4644660940672627e-05,319.27205141300146
7.0,0.978496199389572,1.0917566602088054,0.7852786601145401,0.22244731591683425,3.8060233744356633e-06,317.8561858569992
8.0,0.9492372727191128,1.069757794591494,0.7867251319914282,0.22576702365353077,0.0,317.4987539470021
