epoch,train_loss,validation_loss,validation_macro_auroc,validation_macro_auprc,learning_rate,duration_seconds
1.0,1.257057854025645,1.2099527094799738,0.6895119788527028,0.12728356998345972,0.000288581929876693,437.6369820210002
2.0,1.1249081601742574,1.126273934657757,0.7702643577680387,0.204739233045001,0.0002560660171779821,333.9959493789993
3.0,1.0399354697314933,1.0323988560300608,0.7890429009528906,0.23389759132661667,0.00020740251485476348,317.7177126330007
4.0,0.9932664945135992,1.0364646104952464,0.7983862543067443,0.23788919398342412,0.00015,318.6326928569979
5.0,0.9524153393428919,1.0269789215034018,0.8037650559851344,0.2454087619998203,9.259748514523653e-05,318.6595017510008
6.0,0.9014727653374318,1.042403822263273,0.8085783617539897,0.2553008779513534,4.3933982822017876e-05,317.765428652001
7.0,0.8451898801274695,1.0439309045815697,0.8103618416609388,0.25538664980147746,1.1418070123306989e-05,320.0249801810023
8.0,0.8054830697426109,1.0734251564941728,0.8111741729858037,0.25753124374818503,0.0,317.3748256359977
